frame_number,time_s,accumulated_signal_DN,ramp_to_ramp_std_DN,fractional_rolloff,initial_linear_model_DN
3.840000000000000000e+02,2.236962133333333327e+02,2.902000000000000000e+03,1.942506971244462122e+01,5.039267015706805353e-02,3.056000000000000000e+03
3.850000000000000000e+02,2.242787555555555343e+02,2.911000000000000000e+03,2.177919496522617848e+01,4.993472584856395446e-02,3.064000000000000000e+03
3.860000000000000000e+02,2.248612977777777644e+02,2.916000000000000000e+03,1.929594085120840319e+01,5.078125000000000000e-02,3.072000000000000000e+03
3.870000000000000000e+02,2.254438399999999945e+02,2.927000000000000000e+03,1.985782801147530563e+01,4.967532467532465024e-02,3.080000000000000000e+03
3.880000000000000000e+02,2.260263822222221961e+02,2.933000000000000000e+03,2.042873792805941591e+01,5.019430051813467131e-02,3.088000000000000000e+03
3.890000000000000000e+02,2.266089244444444262e+02,2.938000000000000000e+03,1.835755975068581947e+01,5.103359173126620352e-02,3.096000000000000000e+03
3.900000000000000000e+02,2.271914666666666562e+02,2.947000000000000000e+03,1.824828759089465890e+01,5.057989690721653719e-02,3.104000000000000000e+03
3.910000000000000000e+02,2.277740088888888863e+02,2.951000000000000000e+03,1.778576209593880009e+01,5.173521850899742702e-02,3.112000000000000000e+03
3.920000000000000000e+02,2.283565511111110879e+02,2.955000000000000000e+03,1.955334583474995114e+01,5.288461538461541878e-02,3.120000000000000000e+03
3.930000000000000000e+02,2.289390933333333180e+02,2.962000000000000000e+03,1.682260384126072239e+01,5.306905370843995051e-02,3.128000000000000000e+03
3.940000000000000000e+02,2.295216355555555481e+02,2.970000000000000000e+03,1.587450786638754430e+01,5.293367346938770979e-02,3.136000000000000000e+03
3.950000000000000000e+02,2.301041777777777497e+02,2.970000000000000000e+03,1.855622087962237288e+01,5.534351145038163278e-02,3.144000000000000000e+03
3.960000000000000000e+02,2.306867199999999798e+02,2.979000000000000000e+03,1.670329308849006722e+01,5.488578680203048954e-02,3.152000000000000000e+03
3.970000000000000000e+02,2.312692622222222099e+02,2.986000000000000000e+03,1.747378989610820810e+01,5.506329113924046670e-02,3.160000000000000000e+03
3.980000000000000000e+02,2.318518044444444399e+02,2.994000000000000000e+03,1.817507450695411464e+01,5.492424242424243097e-02,3.168000000000000000e+03
3.990000000000000000e+02,2.324343466666666416e+02,2.998000000000000000e+03,1.680277754817141300e+01,5.604534005037786759e-02,3.176000000000000000e+03
4.000000000000000000e+02,2.330168888888888716e+02,3.006000000000000000e+03,1.539480431834065222e+01,5.590452261306533277e-02,3.184000000000000000e+03
4.010000000000000000e+02,2.335994311111111017e+02,3.016000000000000000e+03,1.890326250501043148e+01,5.513784461152881899e-02,3.192000000000000000e+03
4.020000000000000000e+02,2.341819733333333318e+02,3.019000000000000000e+03,1.900000000000000000e+01,5.656249999999996003e-02,3.200000000000000000e+03
4.030000000000000000e+02,2.347645155555555334e+02,3.022000000000000000e+03,1.616580753730952225e+01,5.798004987531168997e-02,3.208000000000000000e+03
4.040000000000000000e+02,2.353470577777777635e+02,3.029000000000000000e+03,1.868154169226940553e+01,5.814676616915426255e-02,3.216000000000000000e+03
4.050000000000000000e+02,2.359295999999999935e+02,3.038000000000000000e+03,1.802775637731994607e+01,5.769230769230770939e-02,3.224000000000000000e+03
4.060000000000000000e+02,2.365121422222221952e+02,3.041000000000000000e+03,1.582192571507442302e+01,5.909653465346531576e-02,3.232000000000000000e+03
4.070000000000000000e+02,2.370946844444444253e+02,3.048000000000000000e+03,1.833030277982335932e+01,5.925925925925923377e-02,3.240000000000000000e+03
4.080000000000000000e+02,2.376772266666666553e+02,3.057000000000000000e+03,1.969771560359220786e+01,5.880541871921185493e-02,3.248000000000000000e+03
4.090000000000000000e+02,2.382597688888888854e+02,3.060000000000000000e+03,1.823001188516708737e+01,6.019656019656016710e-02,3.256000000000000000e+03
4.100000000000000000e+02,2.388423111111110870e+02,3.069000000000000000e+03,1.778576209593880009e+01,5.974264705882348370e-02,3.264000000000000000e+03
4.110000000000000000e+02,2.394248533333333171e+02,3.081000000000000000e+03,1.858314648635513677e+01,5.837408312958436429e-02,3.272000000000000000e+03
4.120000000000000000e+02,2.400073955555555472e+02,3.083000000000000000e+03,1.802775637731994607e+01,6.006097560975609539e-02,3.280000000000000000e+03
4.130000000000000000e+02,2.405899377777777488e+02,3.091000000000000000e+03,1.721433511156714147e+01,5.991484184914841471e-02,3.288000000000000000e+03
4.140000000000000000e+02,2.411724799999999789e+02,3.097000000000000000e+03,1.908751773629387571e+01,6.037621359223299677e-02,3.296000000000000000e+03
4.150000000000000000e+02,2.417550222222222089e+02,3.102000000000000000e+03,1.682260384126072239e+01,6.113801452784506374e-02,3.304000000000000000e+03
4.160000000000000000e+02,2.423375644444444390e+02,3.113000000000000000e+03,1.800925687898679683e+01,6.008454106280192164e-02,3.312000000000000000e+03
4.170000000000000000e+02,2.429201066666666406e+02,3.115000000000000000e+03,2.059935274064050148e+01,6.174698795180721955e-02,3.320000000000000000e+03
4.180000000000000000e+02,2.435026488888888707e+02,3.122000000000000000e+03,2.003330560175562525e+01,6.189903846153843592e-02,3.328000000000000000e+03
4.190000000000000000e+02,2.440851911111111008e+02,3.129000000000000000e+03,1.985782801147530563e+01,6.205035971223016311e-02,3.336000000000000000e+03
4.200000000000000000e+02,2.446677333333333308e+02,3.133000000000000000e+03,1.928730152198590986e+01,6.309808612440193087e-02,3.344000000000000000e+03
4.210000000000000000e+02,2.452502755555555325e+02,3.139000000000000000e+03,1.969771560359220786e+01,6.354415274463010022e-02,3.352000000000000000e+03
4.220000000000000000e+02,2.458328177777777626e+02,3.146000000000000000e+03,1.852025917745213590e+01,6.369047619047618625e-02,3.360000000000000000e+03
4.230000000000000000e+02,2.464153599999999926e+02,3.154000000000000000e+03,1.950213663508009887e+01,6.353919239904992633e-02,3.368000000000000000e+03
4.240000000000000000e+02,2.469979022222221943e+02,3.160000000000000000e+03,2.250185177565022698e+01,6.398104265402848601e-02,3.376000000000000000e+03
4.250000000000000000e+02,2.475804444444444243e+02,3.168000000000000000e+03,2.193171219946130890e+01,6.382978723404253429e-02,3.384000000000000000e+03
4.260000000000000000e+02,2.481629866666666544e+02,3.172000000000000000e+03,2.137755832643194864e+01,6.485849056603776308e-02,3.392000000000000000e+03
4.270000000000000000e+02,2.487455288888888845e+02,3.179000000000000000e+03,2.003330560175562525e+01,6.499999999999994671e-02,3.400000000000000000e+03
4.280000000000000000e+02,2.493280711111110861e+02,3.181000000000000000e+03,2.400694344004111613e+01,6.660798122065725302e-02,3.408000000000000000e+03
4.290000000000000000e+02,2.499106133333333162e+02,3.190000000000000000e+03,2.193171219946130890e+01,6.615925058548011162e-02,3.416000000000000000e+03
4.300000000000000000e+02,2.504931555555555462e+02,3.195000000000000000e+03,1.858314648635513677e+01,6.688084112149528249e-02,3.424000000000000000e+03
4.310000000000000000e+02,2.510756977777777479e+02,3.200000000000000000e+03,1.997498435543817763e+01,6.759906759906764151e-02,3.432000000000000000e+03
4.320000000000000000e+02,2.516582399999999780e+02,3.209000000000000000e+03,2.066397831977182520e+01,6.715116279069766048e-02,3.440000000000000000e+03
4.330000000000000000e+02,2.522407822222222080e+02,3.214000000000000000e+03,2.250185177565022698e+01,6.786542923433869223e-02,3.448000000000000000e+03
4.340000000000000000e+02,2.528233244444444381e+02,3.222000000000000000e+03,2.250185177565022698e+01,6.770833333333337034e-02,3.456000000000000000e+03
4.350000000000000000e+02,2.534058666666666397e+02,3.228000000000000000e+03,2.324507116214818581e+01,6.812933025404155352e-02,3.464000000000000000e+03
4.360000000000000000e+02,2.539884088888888698e+02,3.235000000000000000e+03,2.267891825756539959e+01,6.826036866359441735e-02,3.472000000000000000e+03
4.370000000000000000e+02,2.545709511111110999e+02,3.243000000000000000e+03,2.500666577801473522e+01,6.810344827586212180e-02,3.480000000000000000e+03
4.380000000000000000e+02,2.551534933333333299e+02,3.251000000000000000e+03,2.112660250332109868e+01,6.794724770642202039e-02,3.488000000000000000e+03
4.390000000000000000e+02,2.557360355555555316e+02,3.250000000000000000e+03,2.315887159024232744e+01,7.036613272311209588e-02,3.496000000000000000e+03
4.400000000000000000e+02,2.563185777777777616e+02,3.257000000000000000e+03,2.357965224510319047e+01,7.049086757990863372e-02,3.504000000000000000e+03
4.410000000000000000e+02,2.569011199999999917e+02,3.266000000000000000e+03,2.287101513561069055e+01,7.004555808656032223e-02,3.512000000000000000e+03
4.420000000000000000e+02,2.574836622222222218e+02,3.269000000000000000e+03,2.230097157823697529e+01,7.130681818181816567e-02,3.520000000000000000e+03
4.430000000000000000e+02,2.580662044444444518e+02,3.278000000000000000e+03,2.324507116214818581e+01,7.086167800453513355e-02,3.528000000000000000e+03
4.440000000000000000e+02,2.586487466666666251e+02,3.279000000000000000e+03,2.193171219946130890e+01,7.268099547511308600e-02,3.536000000000000000e+03
4.450000000000000000e+02,2.592312888888888551e+02,3.287000000000000000e+03,2.274496281230930705e+01,7.251693002257331155e-02,3.544000000000000000e+03
4.460000000000000000e+02,2.598138311111110852e+02,3.294000000000000000e+03,2.116601048851672573e+01,7.263513513513508713e-02,3.552000000000000000e+03
4.470000000000000000e+02,2.603963733333333153e+02,3.298000000000000000e+03,2.059935274064050148e+01,7.359550561797756352e-02,3.560000000000000000e+03
4.480000000000000000e+02,2.609789155555555453e+02,3.308000000000000000e+03,2.193171219946130890e+01,7.286995515695071646e-02,3.568000000000000000e+03
4.490000000000000000e+02,2.615614577777777754e+02,3.307000000000000000e+03,2.138535324312725194e+01,7.522371364653246406e-02,3.576000000000000000e+03
4.500000000000000000e+02,2.621440000000000055e+02,3.318000000000000000e+03,2.324507116214818581e+01,7.421875000000000000e-02,3.584000000000000000e+03
4.510000000000000000e+02,2.627265422222221787e+02,3.322000000000000000e+03,2.007485989988473207e+01,7.516703786191536452e-02,3.592000000000000000e+03
4.520000000000000000e+02,2.633090844444444087e+02,3.327000000000000000e+03,1.835755975068581947e+01,7.583333333333330817e-02,3.600000000000000000e+03
4.530000000000000000e+02,2.638916266666666388e+02,3.335000000000000000e+03,1.892969448600091198e+01,7.566518847006653559e-02,3.608000000000000000e+03
4.540000000000000000e+02,2.644741688888888689e+02,3.335000000000000000e+03,1.795364401266030896e+01,7.771017699115045918e-02,3.616000000000000000e+03
4.550000000000000000e+02,2.650567111111110989e+02,3.344000000000000000e+03,1.882374387132733418e+01,7.726269315673284233e-02,3.624000000000000000e+03
4.560000000000000000e+02,2.656392533333333290e+02,3.351000000000000000e+03,1.907878402833891229e+01,7.736784140969166224e-02,3.632000000000000000e+03
4.570000000000000000e+02,2.662217955555555591e+02,3.350000000000000000e+03,1.682260384126072239e+01,7.967032967032972035e-02,3.640000000000000000e+03
4.580000000000000000e+02,2.668043377777777323e+02,3.355000000000000000e+03,1.873499399519519315e+01,8.031798245614030218e-02,3.648000000000000000e+03
4.590000000000000000e+02,2.673868799999999624e+02,3.359000000000000000e+03,1.625833119767626300e+01,8.123632385120349575e-02,3.656000000000000000e+03
4.600000000000000000e+02,2.679694222222221924e+02,3.365000000000000000e+03,1.761628034896508055e+01,8.160480349344978457e-02,3.664000000000000000e+03
4.610000000000000000e+02,2.685519644444444225e+02,3.370000000000000000e+03,1.873499399519519315e+01,8.224400871459691675e-02,3.672000000000000000e+03
4.620000000000000000e+02,2.691345066666666526e+02,3.377000000000000000e+03,1.767295485574874903e+01,8.233695652173911306e-02,3.680000000000000000e+03
4.630000000000000000e+02,2.697170488888888826e+02,3.380000000000000000e+03,1.800925687898679683e+01,8.351409978308022009e-02,3.688000000000000000e+03
4.640000000000000000e+02,2.702995911111111127e+02,3.379000000000000000e+03,1.601041327803043757e+01,8.576839826839821601e-02,3.696000000000000000e+03
4.650000000000000000e+02,2.708821333333333428e+02,3.384000000000000000e+03,1.517673658377628065e+01,8.639308855291571998e-02,3.704000000000000000e+03
4.660000000000000000e+02,2.714646755555555160e+02,3.393000000000000000e+03,1.757839583124694727e+01,8.593750000000000000e-02,3.712000000000000000e+03
4.670000000000000000e+02,2.720472177777777461e+02,3.395000000000000000e+03,1.692138686199607278e+01,8.736559139784949579e-02,3.720000000000000000e+03
4.680000000000000000e+02,2.726297599999999761e+02,3.398000000000000000e+03,3.174901573277508859e+01,8.851931330472107007e-02,3.728000000000000000e+03
4.690000000000000000e+02,2.732123022222222062e+02,3.410000000000000000e+03,1.374772708486752038e+01,8.725910064239827957e-02,3.736000000000000000e+03
4.700000000000000000e+02,2.737948444444444362e+02,3.408000000000000000e+03,1.258305739211791519e+01,8.974358974358975782e-02,3.744000000000000000e+03
4.710000000000000000e+02,2.743773866666666663e+02,3.411000000000000000e+03,1.484362938547487865e+01,9.088486140724949536e-02,3.752000000000000000e+03
4.720000000000000000e+02,2.749599288888888964e+02,3.412000000000000000e+03,1.101514109457220236e+01,9.255319148936169693e-02,3.760000000000000000e+03
4.730000000000000000e+02,2.755424711111110696e+02,3.416000000000000000e+03,1.501110699893026990e+01,9.341825902335454401e-02,3.768000000000000000e+03
4.740000000000000000e+02,2.761250133333332997e+02,3.424000000000000000e+03,1.442220510185595650e+01,9.322033898305082111e-02,3.776000000000000000e+03
4.750000000000000000e+02,2.767075555555555297e+02,3.425000000000000000e+03,1.374772708486752038e+01,9.487315010570829266e-02,3.784000000000000000e+03
4.760000000000000000e+02,2.772900977777777598e+02,3.428000000000000000e+03,1.212435565298214080e+01,9.599156118143459260e-02,3.792000000000000000e+03
4.770000000000000000e+02,2.778726399999999899e+02,3.432000000000000000e+03,1.069267662156362597e+01,9.684210526315784051e-02,3.800000000000000000e+03
4.780000000000000000e+02,2.784551822222222199e+02,3.432000000000000000e+03,2.025668613898466219e+01,9.873949579831931000e-02,3.808000000000000000e+03
4.790000000000000000e+02,2.790377244444444500e+02,3.439000000000000000e+03,2.816025568065744622e+01,9.879454926624742228e-02,3.816000000000000000e+03
4.800000000000000000e+02,2.796202666666666232e+02,3.445000000000000000e+03,3.200520790954706030e+01,9.911087866108791999e-02,3.824000000000000000e+03
4.810000000000000000e+02,2.802028088888888533e+02,3.450000000000000000e+03,3.165964834506747039e+01,9.968684759916490723e-02,3.832000000000000000e+03
4.820000000000000000e+02,2.807853511111110834e+02,3.453000000000000000e+03,3.064310689208912564e+01,1.007812500000000444e-01,3.840000000000000000e+03
4.830000000000000000e+02,2.813678933333333134e+02,3.453000000000000000e+03,3.118225991382493589e+01,1.026507276507276911e-01,3.848000000000000000e+03
4.840000000000000000e+02,2.819504355555555435e+02,3.456000000000000000e+03,3.421013495052794440e+01,1.037344398340248608e-01,3.856000000000000000e+03
4.850000000000000000e+02,2.825329777777777736e+02,3.461000000000000000e+03,3.064310689208912564e+01,1.042960662525880267e-01,3.864000000000000000e+03
4.860000000000000000e+02,2.831155200000000036e+02,3.468000000000000000e+03,3.567912554982254392e+01,1.043388429752065694e-01,3.872000000000000000e+03
4.870000000000000000e+02,2.836980622222221768e+02,3.468000000000000000e+03,3.328663395418647752e+01,1.061855670103092342e-01,3.880000000000000000e+03
4.880000000000000000e+02,2.842806044444444069e+02,3.474000000000000000e+03,3.487119154832539181e+01,1.064814814814815103e-01,3.888000000000000000e+03
4.890000000000000000e+02,2.848631466666666370e+02,3.478000000000000000e+03,3.329164059239696627e+01,1.072895277207391862e-01,3.896000000000000000e+03
4.900000000000000000e+02,2.854456888888888670e+02,3.483000000000000000e+03,3.395585369269929288e+01,1.078381147540983243e-01,3.904000000000000000e+03
4.910000000000000000e+02,2.860282311111110971e+02,3.485000000000000000e+03,3.444318994131253930e+01,1.091513292433538007e-01,3.912000000000000000e+03
4.920000000000000000e+02,2.866107733333333272e+02,3.488000000000000000e+03,3.625373543972170154e+01,1.102040816326530503e-01,3.920000000000000000e+03
4.930000000000000000e+02,2.871933155555555572e+02,3.492000000000000000e+03,3.686461718233352514e+01,1.109979633401222410e-01,3.928000000000000000e+03
4.940000000000000000e+02,2.877758577777777305e+02,3.498000000000000000e+03,3.636390151418482475e+01,1.112804878048780921e-01,3.936000000000000000e+03
4.950000000000000000e+02,2.883583999999999605e+02,3.503000000000000000e+03,3.611555528208494081e+01,1.118154158215010074e-01,3.944000000000000000e+03
4.960000000000000000e+02,2.889409422222221906e+02,3.506000000000000000e+03,3.156474826976026193e+01,1.128542510121457454e-01,3.952000000000000000e+03
4.970000000000000000e+02,2.895234844444444207e+02,3.508000000000000000e+03,3.386738844375219770e+01,1.141414141414140992e-01,3.960000000000000000e+03
4.980000000000000000e+02,2.901060266666666507e+02,3.509000000000000000e+03,2.872861523522032812e+01,1.156754032258064946e-01,3.968000000000000000e+03
4.990000000000000000e+02,2.906885688888888808e+02,3.518000000000000000e+03,3.843175770115126966e+01,1.151911468812877315e-01,3.976000000000000000e+03
5.000000000000000000e+02,2.912711111111111109e+02,3.521000000000000000e+03,3.946306289852998361e+01,1.162148594377510058e-01,3.984000000000000000e+03
5.010000000000000000e+02,2.918536533333333409e+02,3.519000000000000000e+03,3.614323357605588427e+01,1.184869739478957573e-01,3.992000000000000000e+03
5.020000000000000000e+02,2.924361955555555141e+02,3.524000000000000000e+03,2.098412098071618814e+01,1.189999999999999947e-01,4.000000000000000000e+03
5.030000000000000000e+02,2.930187377777777442e+02,3.525000000000000000e+03,3.590728802532061792e+01,1.205089820359281916e-01,4.008000000000000000e+03
5.040000000000000000e+02,2.936012799999999743e+02,3.534000000000000000e+03,3.247049943153528773e+01,1.200199203187251040e-01,4.016000000000000000e+03
5.050000000000000000e+02,2.941838222222222043e+02,3.536000000000000000e+03,3.362043029667130156e+01,1.212723658051689801e-01,4.024000000000000000e+03
5.060000000000000000e+02,2.947663644444444344e+02,3.540000000000000000e+03,3.329164059239696627e+01,1.220238095238095344e-01,4.032000000000000000e+03
5.070000000000000000e+02,2.953489066666666645e+02,3.544000000000000000e+03,3.177000681985028407e+01,1.227722772277227703e-01,4.040000000000000000e+03
5.080000000000000000e+02,2.959314488888888945e+02,3.545000000000000000e+03,3.372437298651130533e+01,1.242588932806324431e-01,4.048000000000000000e+03
5.090000000000000000e+02,2.965139911111110678e+02,3.548000000000000000e+03,3.292921701670620394e+01,1.252465483234713739e-01,4.056000000000000000e+03
5.100000000000000000e+02,2.970965333333332978e+02,3.550000000000000000e+03,2.665207934352089580e+01,1.264763779527559029e-01,4.064000000000000000e+03
5.110000000000000000e+02,2.976790755555555279e+02,3.552000000000000000e+03,2.230097157823697529e+01,1.277013752455795625e-01,4.072000000000000000e+03
5.120000000000000000e+02,2.982616177777777580e+02,3.552000000000000000e+03,3.043572462310259397e+01,1.294117647058823373e-01,4.080000000000000000e+03
5.130000000000000000e+02,2.988441599999999880e+02,3.552000000000000000e+03,1.913983629327412217e+01,1.311154598825832185e-01,4.088000000000000000e+03
5.140000000000000000e+02,2.994267022222222181e+02,3.552000000000000000e+03,2.759226944876650123e+01,1.328125000000000000e-01,4.096000000000000000e+03
5.150000000000000000e+02,3.000092444444444482e+02,3.552000000000000000e+03,2.589079630550851263e+01,1.345029239766082352e-01,4.104000000000000000e+03
